date yyyy-mm-dd,numdate,measles
1976-4-23,1976.3115,22
1976-4-30,1976.3306,27
1976-5-7,1976.3497,24
1976-5-14,1976.3689,30
1976-5-21,1976.388,41
1976-5-28,1976.4071,NA
1976-6-4,1976.4262,NA
1976-6-11,1976.4454,NA
1976-6-18,1976.4645,27
1976-6-25,1976.4836,6
1976-7-2,1976.5027,2
1976-7-9,1976.5219,1
1976-8-6,1976.5984,2.75
1976-8-13,1976.6175,2.75
1976-8-20,1976.6366,3.4
1976-8-27,1976.6557,4.05
1976-9-3,1976.6749,4.7
1976-9-10,1976.694,5.35
1976-9-17,1976.7131,6.8
1976-9-24,1976.7322,7.6
1976-10-1,1976.7514,8.4
1976-10-8,1976.7705,9.2
1976-10-15,1976.7896,10
1976-10-22,1976.8087,12.85
1976-10-29,1976.8279,15.7
1976-11-5,1976.847,18.55
1976-11-12,1976.8661,21.4
1976-11-19,1976.8852,23.92
1976-11-26,1976.9044,23.59
1976-12-3,1976.9235,23.26
1976-12-10,1976.9426,22.93
1976-12-17,1976.9617,22.6
1976-12-24,1976.9809,22.78
1976-12-31,1977,22.96
1977-1-7,1977.0192,23.14
1977-1-14,1977.0384,23.32
1977-1-21,1977.0575,21.1
1977-1-28,1977.0767,18.7
1977-2-4,1977.0959,16.3
1977-2-11,1977.1151,13.9
1977-2-18,1977.1342,10
1977-2-25,1977.1534,8.5
1977-3-4,1977.1726,7
1977-3-11,1977.1918,5.5
1977-3-18,1977.211,3.48
1977-3-25,1977.2301,2.96
1977-4-1,1977.2493,2.44
1977-4-8,1977.2685,1.92
1977-4-15,1977.2877,1.4
1977-4-22,1977.3068,2.02
1977-4-29,1977.326,2.64
1977-5-6,1977.3452,3.26
1977-5-13,1977.3644,3.88
1977-5-20,1977.3836,3.85
1977-5-27,1977.4027,3.2
1977-6-3,1977.4219,2.55
1977-6-10,1977.4411,1.9
1977-6-17,1977.4603,1.64
1977-6-24,1977.4795,2.03
1977-7-1,1977.4986,2.42
1977-7-8,1977.5178,2.81
1977-7-15,1977.537,3.2
1977-7-22,1977.5562,3.56
1977-7-29,1977.5753,3.92
1977-8-5,1977.5945,4.28
1977-8-12,1977.6137,4.64
1977-8-19,1977.6329,5.2
1977-8-26,1977.6521,5.4
1977-9-2,1977.6712,5.6
1977-9-9,1977.6904,5.8
1977-9-16,1977.7096,6
1977-9-23,1977.7288,7.2
1977-9-30,1977.7479,8.4
1977-10-7,1977.7671,9.6
1977-10-14,1977.7863,10.8
1977-10-21,1977.8055,12.75
1977-10-28,1977.8247,13.5
1977-11-4,1977.8438,14.25
1977-11-11,1977.863,15
1977-11-18,1977.8822,16.92
1977-11-25,1977.9014,18.09
1977-12-2,1977.9205,19.26
1977-12-9,1977.9397,20.43
1977-12-16,1977.9589,21.6
1977-12-23,1977.9781,30.78
1977-12-30,1977.9973,39.96
1978-1-6,1978.0164,49.14
1978-1-13,1978.0356,58.32
1978-1-20,1978.0548,60.8
1978-1-27,1978.074,54.1
1978-2-3,1978.0932,47.4
1978-2-10,1978.1123,40.7
1978-2-17,1978.1315,28.44
1978-2-24,1978.1507,22.88
1978-3-3,1978.1699,17.32
1978-3-10,1978.189,11.76
1978-3-17,1978.2082,6.2
1978-3-24,1978.2274,5.71
1978-3-31,1978.2466,5.22
1978-4-7,1978.2658,4.73
1978-4-14,1978.2849,4.24
1978-4-21,1978.3041,3.65
1978-4-28,1978.3233,3.55
1978-5-5,1978.3425,3.45
1978-5-12,1978.3616,3.35
1978-5-19,1978.3808,4.88
1978-5-26,1978.4,6.51
1978-6-2,1978.4192,8.14
1978-6-9,1978.4384,9.77
1978-6-16,1978.4575,11.4
1978-6-23,1978.4767,9.77
1978-6-30,1978.4959,8.14
1978-7-7,1978.5151,6.51
1978-7-14,1978.5342,4.88
1978-7-21,1978.5534,3.7
1978-7-28,1978.5726,4.15
1978-8-4,1978.5918,4.6
1978-8-11,1978.611,5.05
1978-8-18,1978.6301,5.56
1978-8-25,1978.6493,5.62
1978-9-1,1978.6685,5.68
1978-9-8,1978.6877,5.74
1978-9-15,1978.7068,5.8
1978-9-22,1978.726,6.24
1978-9-29,1978.7452,6.68
1978-10-6,1978.7644,7.12
1978-10-13,1978.7836,7.56
1978-10-20,1978.8027,7.25
1978-10-27,1978.8219,6.5
1978-11-3,1978.8411,5.75
1978-11-10,1978.8603,5
1978-11-17,1978.8795,5.72
1978-11-24,1978.8986,7.19
1978-12-1,1978.9178,8.66
1978-12-8,1978.937,10.13
1978-12-15,1978.9562,11.6
1978-12-22,1978.9753,11.38
1978-12-29,1978.9945,11.16
1979-1-5,1979.0137,10.94
1979-1-12,1979.0329,10.72
1979-1-19,1979.0521,14.4
1979-1-26,1979.0712,18.3
1979-2-2,1979.0904,22.2
1979-2-9,1979.1096,26.1
1979-2-16,1979.1288,24.76
1979-2-23,1979.1479,19.52
1979-3-2,1979.1671,14.28
1979-3-9,1979.1863,9.04
1979-3-16,1979.2055,3.8
1979-3-23,1979.2247,3.79
1979-3-30,1979.2438,3.78
1979-4-6,1979.263,3.77
1979-4-13,1979.2822,3.76
1979-4-20,1979.3014,3.45
1979-4-27,1979.3205,3.15
1979-5-4,1979.3397,2.85
1979-5-11,1979.3589,2.55
1979-5-18,1979.3781,2.92
1979-5-25,1979.3973,3.59
1979-6-1,1979.4164,4.26
1979-6-8,1979.4356,4.93
1979-6-15,1979.4548,5.6
1979-6-22,1979.474,5.18
1979-6-29,1979.4932,4.76
1979-7-6,1979.5123,4.34
1979-7-13,1979.5315,3.92
1979-7-20,1979.5507,3.28
1979-7-27,1979.5699,3.06
1979-8-3,1979.589,2.84
1979-8-10,1979.6082,2.62
1979-8-17,1979.6274,2.4
1979-8-24,1979.6466,3.17
1979-8-31,1979.6658,3.94
1979-9-7,1979.6849,4.71
1979-9-14,1979.7041,5.48
1979-9-21,1979.7233,8.55
1979-9-28,1979.7425,10.85
1979-10-5,1979.7616,13.15
1979-10-12,1979.7808,15.45
1979-10-19,1979.8,19.44
1979-10-26,1979.8192,21.13
1979-11-2,1979.8384,22.82
1979-11-9,1979.8575,24.51
1979-11-16,1979.8767,26.2
1979-11-23,1979.8959,28.81
1979-11-30,1979.9151,31.42
1979-12-7,1979.9342,34.03
1979-12-14,1979.9534,36.64
1979-12-21,1979.9726,42.1
1979-12-28,1979.9918,44.95
1980-1-4,1980.0109,47.8
1980-1-11,1980.0301,50.65
1980-1-18,1980.0492,45.88
1980-1-25,1980.0683,38.26
1980-2-1,1980.0874,30.64
1980-2-8,1980.1066,23.02
1980-2-15,1980.1257,15.4
1980-2-22,1980.1448,15.07
1980-2-29,1980.1639,14.74
1980-3-7,1980.1831,14.41
1980-3-14,1980.2022,14.08
1980-3-21,1980.2213,12.2
1980-3-28,1980.2404,10.65
1980-4-4,1980.2596,9.1
1980-4-11,1980.2787,7.55
1980-4-18,1980.2978,5.68
1980-4-25,1980.3169,5.36
1980-5-2,1980.3361,5.04
1980-5-9,1980.3552,4.72
1980-5-16,1980.3743,4.4
1980-5-23,1980.3934,4.82
1980-5-30,1980.4126,5.24
1980-6-6,1980.4317,5.66
1980-6-13,1980.4508,6.08
1980-6-20,1980.4699,7.45
1980-6-27,1980.4891,8.4
1980-7-4,1980.5082,9.35
1980-7-11,1980.5273,10.3
1980-7-18,1980.5464,10.16
1980-7-25,1980.5656,9.07
1980-8-1,1980.5847,7.98
1980-8-8,1980.6038,6.89
1980-8-15,1980.623,5.8
1980-8-22,1980.6421,6.89
1980-8-29,1980.6612,7.98
1980-9-5,1980.6803,9.07
1980-9-12,1980.6995,10.16
1980-9-19,1980.7186,15.6
1980-9-26,1980.7377,19.95
1980-10-3,1980.7568,24.3
1980-10-10,1980.776,28.65
1980-10-17,1980.7951,33
1980-10-24,1980.8142,39.3
1980-10-31,1980.8333,45.6
1980-11-7,1980.8525,51.9
1980-11-14,1980.8716,58.2
1980-11-21,1980.8907,67.1
1980-11-28,1980.9098,69.7
1980-12-5,1980.929,72.3
1980-12-12,1980.9481,74.9
1980-12-19,1980.9672,71.68
1980-12-26,1980.9863,65.86
1981-1-2,1981.0055,60.04
1981-1-9,1981.0247,54.22
1981-1-16,1981.0438,48.4
1981-1-23,1981.063,43.62
1981-1-30,1981.0822,38.84
1981-2-6,1981.1014,34.06
1981-2-13,1981.1205,29.28
1981-2-20,1981.1397,20.95
1981-2-27,1981.1589,17.4
1981-3-6,1981.1781,13.85
1981-3-13,1981.1973,10.3
1981-3-20,1981.2164,6.05
1981-3-27,1981.2356,5.35
1981-4-3,1981.2548,4.65
1981-4-10,1981.274,3.95
1981-4-17,1981.2932,2.88
1981-4-24,1981.3123,2.51
1981-5-1,1981.3315,2.14
1981-5-8,1981.3507,1.77
1981-5-15,1981.3699,1.4
1981-5-22,1981.389,1.37
1981-5-29,1981.4082,1.34
1981-6-5,1981.4274,1.31
1981-6-12,1981.4466,1.28
1981-6-19,1981.4658,1.44
1981-6-26,1981.4849,1.63
1981-7-3,1981.5041,1.82
1981-7-10,1981.5233,2.01
1981-7-17,1981.5425,2.2
1981-7-24,1981.5616,2.01
1981-7-31,1981.5808,1.82
1981-8-7,1981.6,1.63
1981-8-14,1981.6192,1.44
1981-8-21,1981.6384,1.15
1981-8-28,1981.6575,1.05
1981-9-4,1981.6767,0.95
1981-9-11,1981.6959,0.85
1981-9-18,1981.7151,0.92
1981-9-25,1981.7342,1.09
1981-10-2,1981.7534,1.26
1981-10-9,1981.7726,1.43
1981-10-16,1981.7918,1.6
1981-10-23,1981.811,1.83
1981-10-30,1981.8301,2.06
1981-11-6,1981.8493,2.29
1981-11-13,1981.8685,2.52
1981-11-20,1981.8877,3.1
1981-11-27,1981.9068,3.45
1981-12-4,1981.926,3.8
1981-12-11,1981.9452,4.15
1981-12-18,1981.9644,3.92
1981-12-25,1981.9836,3.34
1982-1-1,1982.0027,2.76
1982-1-8,1982.0219,2.18
1982-1-15,1982.0411,1.6
1982-1-22,1982.0603,2.03
1982-1-29,1982.0795,2.46
1982-2-5,1982.0986,2.89
1982-2-12,1982.1178,3.32
1982-2-19,1982.137,3.2
1982-2-26,1982.1562,2.65
1982-3-5,1982.1753,2.1
1982-3-12,1982.1945,1.55
1982-3-19,1982.2137,1.04
1982-3-26,1982.2329,1.08
1982-4-2,1982.2521,1.12
1982-4-9,1982.2712,1.16
1982-4-16,1982.2904,1.2
1982-4-23,1982.3096,1.46
1982-4-30,1982.3288,1.72
1982-5-7,1982.3479,1.98
1982-5-14,1982.3671,2.24
1982-5-21,1982.3863,2.7
1982-5-28,1982.4055,2.9
1982-6-4,1982.4247,3.1
1982-6-11,1982.4438,3.3
1982-6-18,1982.463,3.04
1982-6-25,1982.4822,2.58
1982-7-2,1982.5014,2.12
1982-7-9,1982.5205,1.66
1982-7-16,1982.5397,1.2
1982-7-23,1982.5589,1.11
1982-7-30,1982.5781,1.02
1982-8-6,1982.5973,0.93
1982-8-13,1982.6164,0.84
1982-8-20,1982.6356,0.65
1982-8-27,1982.6548,0.55
1982-9-3,1982.674,0.45
1982-9-10,1982.6932,0.35
1982-9-17,1982.7123,0.4
1982-9-24,1982.7315,0.55
1982-10-1,1982.7507,0.7
1982-10-8,1982.7699,0.85
1982-10-15,1982.789,1
1982-10-22,1982.8082,1
1982-10-29,1982.8274,1
1982-11-5,1982.8466,1
1982-11-12,1982.8658,1
1982-11-19,1982.8849,0.88
1982-11-26,1982.9041,0.76
1982-12-3,1982.9233,0.64
1982-12-10,1982.9425,0.52
1982-12-17,1982.9616,0.4
1982-12-24,1982.9808,1.07
1982-12-31,1983,1.74
1983-1-7,1983.0192,2.41
1983-1-14,1983.0384,3.08
1983-1-21,1983.0575,3.35
1983-1-28,1983.0767,2.95
1983-2-4,1983.0959,2.55
1983-2-11,1983.1151,2.15
1983-2-18,1983.1342,1.4
1983-2-25,1983.1534,1.05
1983-3-4,1983.1726,0.7
1983-3-11,1983.1918,0.35
1983-3-18,1983.211,0.16
1983-3-25,1983.2301,0.32
1983-4-1,1983.2493,0.48
1983-4-8,1983.2685,0.64
1983-4-15,1983.2877,0.8
1983-4-22,1983.3068,0.69
1983-4-29,1983.326,0.58
1983-5-6,1983.3452,0.47
1983-5-13,1983.3644,0.36
1983-5-20,1983.3836,0.25
1983-5-27,1983.4027,0.25
1983-6-3,1983.4219,0.25
1983-6-10,1983.4411,0.25
1983-6-17,1983.4603,0.44
1983-6-24,1983.4795,0.63
1983-7-1,1983.4986,0.82
1983-7-8,1983.5178,1.01
1983-7-15,1983.537,1.2
1983-7-22,1983.5562,0.96
1983-7-29,1983.5753,0.72
1983-8-5,1983.5945,0.48
1983-8-12,1983.6137,0.24
1983-8-19,1983.6329,0.04
1983-8-26,1983.6521,0.08
1983-9-2,1983.6712,0.12
1983-9-9,1983.6904,0.16
1983-9-16,1983.7096,0.2
1983-9-23,1983.7288,0.51
1983-9-30,1983.7479,0.82
1983-10-7,1983.7671,1.13
1983-10-14,1983.7863,1.44
1983-10-21,1983.8055,1.7
1983-10-28,1983.8247,1.65
1983-11-4,1983.8438,1.6
1983-11-11,1983.863,1.55
1983-11-18,1983.8822,NA
1983-11-25,1983.9014,NA
1983-12-2,1983.9205,NA
1983-12-9,1983.9397,NA
1983-12-16,1983.9589,NA
1983-12-23,1983.9781,NA
1983-12-30,1983.9973,NA
